OBJECTID,bcr_label,bcr_label_name,name_en,name_fr,name_sp,globalid,SHAPE_Length,SHAPE_Area
2944,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{831DB3B7-287E-4D0C-A7A6-3AAD2243D708},9789.97842293623,3588160.25471803
2945,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{BA34AA4D-40A8-4761-9ACC-A605DD984582},114834.032036002,267381036.415983
2946,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{0CF36D94-FB5A-44AE-8BD5-05BCD3CC1382},211572.215635616,1993699342.29556
2947,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{7A5BAD9D-20CF-49E7-A57A-E792DBAD831E},5852.10035082739,2286878.92149557
2948,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{95F03701-F613-4CAF-94BE-914D4E0A834C},26661.7938777472,24241348.6353632
2949,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{B722AA80-7CC0-41C8-B7F3-346D80E82D54},6802.66733685208,2424519.73992162
2950,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{3C5F9FF7-DC60-46CB-A5B2-57FA127BC084},5343.50010268387,910684.457647926
2951,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{775472D6-C758-4616-8EF4-E9E60F46C8D0},5930.18896174286,1899211.57489105
2952,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{BD55DCD3-CE64-466C-B834-B62D311AA7F6},10570.787122217,5048139.66863133
2953,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{9317B4A1-EE6A-4D54-B201-2207AF52F36B},106624.973503864,205254486.52206
2954,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{5E708EBA-2CB5-49F5-8BBA-F012EF18B13C},8620.58718944076,2430235.91693574
2955,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{062AC764-49EB-4AE2-B682-A2D2497DB771},13274.323207118,4460504.18358605
2956,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{D656468A-4A9D-4275-B5D5-DFF29C1D3D4A},3989.65039133015,680431.364904299
2957,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{7A22301D-881E-400B-BBC2-B1C2C8D8DE47},4687.30633371093,1287749.91572169
2958,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{DE5F9644-5E54-4BD8-A1A3-CC462A03C176},6301.21374958104,1930404.22210299
2959,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{7F594FB9-66CC-4E56-BD41-2B675C23EF55},4485.29354505812,726145.801503272
2960,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{33639AAC-1AD4-4DC0-9BE7-4714805B29D3},3605.20909744553,642104.909681349
2961,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{EF269563-E9DB-4D1A-A0F6-72489155CE8D},6172.2533100832,1805436.57067246
2962,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{B78D47FC-DCC8-45B0-AB2A-D5528DF8BB24},14137.7713965309,6218240.90134593
2963,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{F9D0A739-2E53-49B5-ABB1-1CA9A944DF32},3990.38810810916,1069371.1800868
2964,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{541D96EB-33B1-4FC7-AF8A-94F3A5A0BD3A},5770.1413648421,1996437.27500862
2965,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{B586E615-43A0-4C65-843D-2F3A57359E73},27545.7517892176,32324991.7352826
2966,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{435C97A4-3C25-4704-969C-40CAD8A6481F},3369.16708012581,560421.499403105
2967,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{7DDB7261-8331-41D5-9321-8B7806D5BD98},3437.04933450362,568274.914352377
2968,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{2B83134A-028F-4830-B3E9-01E304CFBC1E},3497.58549253037,374564.333639382
2969,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{51436CFA-0945-43AC-9DF5-8F70D4BB95B2},5428.11142871661,1896462.50438982
2970,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{939054A6-0427-4A6E-817C-11C8EB91CA94},15575.1189789878,11770177.0548727
2971,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{3F7A9769-E933-4FBA-AF3A-0AF14418C3E8},3790.60157807862,945242.73243806
2972,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{A2EEF057-E3B2-487A-8F28-94AF2DE58681},29542.1152555094,19459769.6339084
2973,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{6E78EF9C-034C-47FB-9612-4D59439254E4},115635.340685473,375843657.494465
2974,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{AE8F1359-7178-4E9D-8A22-AAAC25C61E73},3380.73220303073,559419.820171512
2975,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{44C26D44-BFD3-4432-B3CC-20E64204CC6A},6655.28394513802,1733206.50325224
2976,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{2A6DA8DE-5BE8-4790-A666-453C333C52E3},6275.61598334318,1947023.90697398
2977,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{52055AEF-68BC-49F5-8090-437D2230824E},5415.23846946521,1297863.37904496
2978,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{F4C38ADA-8995-4254-81C4-6990A4049DCB},3749.74471875157,520168.644877439
2979,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{29DBB709-E85C-45C4-9A0E-A2B34B3939A8},4173.42976842498,1039539.17666665
2980,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{4EBC64F6-645B-4C24-9C29-302584EE2564},3780.17297321156,836232.828747049
2981,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{0A4BD740-BA1E-47DA-B0FA-71E46D19F80E},9666.89875909118,3453280.62518009
2982,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{236054FD-9D2C-4738-B9D5-B0B3005555BB},21445.2290565184,18987939.8843939
2983,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{5C3FBA15-8E40-4845-983A-8A33F18E3286},3692.67864265712,676319.290883321
2984,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{AEA850B8-27DC-4777-9D87-55C5F26AAE94},4797.80314205438,1323633.89762974
2985,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{15192E12-42A0-4450-8A95-F0217D702213},3129.60797353073,438624.203617829
2986,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{FA165B56-292F-4C8B-B6F9-D373EFA79A73},15301.736306663,7056864.21268148
2987,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{C5C7D930-BF56-44E1-9D36-12188456F5AD},23005.976855319,12556664.2907764
2988,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{AF2F9527-ACC5-4BCE-B543-7799DE0EAE50},5190.6055783717,1122073.19444363
2989,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{A30882A3-B318-4A23-B69A-08762B6B1B0B},3750.709602887,858130.461089768
2990,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{6BD0CE89-A6C8-4CED-BC0E-F48A55B1473C},4972.69619389063,1062442.72530216
2991,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{4AE75E85-749E-4465-9A8C-5B5362694461},6002.70824160355,2223613.1455712
2992,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{940425D8-F2E2-46F3-AD77-5E171BEAD38F},4968.88030542678,1156098.9744246
2993,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{CF2B0F3E-FEE0-4785-951B-4EB3AE525A53},4388.84133545167,1123160.72261137
2994,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{9988EC5B-F443-466F-8AA3-4086843AE4CD},259416.585284038,576409873.320243
2995,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{AD7CA799-4FB1-4FE8-B80C-409C1FC2DA3B},10613.8841191847,4808292.77200751
2996,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{DEF5675C-02D8-474E-85C4-3C41BD22FC22},4745.74833600869,1504967.83331284
2997,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{A4778523-6CBF-461A-8D31-FB301AB79DBE},12176.7870365493,7011388.06277011
2998,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{A90D9D49-2C68-4904-8E27-8CB28763D253},13337.3573580303,9876143.609042
2999,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{18A4AF14-1739-4F94-94F7-0B4F5AC4B2ED},7693.7674134112,2130018.27566512
3000,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{A168C273-2A35-49C1-8119-4AA89A94998B},6287.29672884571,1734517.61486182
3001,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{5AA3B8CF-8E56-45D6-AF0A-7F8FAAB4BFBA},3821.84331465607,953354.530628526
3002,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{EC0E6A0D-D2A1-4A01-93E8-32E5F1529CF1},4142.45083406965,929183.273536391
3003,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{B0E4C9A6-3CA2-4F7D-83DE-DA3974125965},3972.69843604201,1066734.16410986
3004,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{9B37FD47-7F7E-4157-9BAA-628C66BCE9EE},6393.53570782216,2393958.1135228
3005,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{E93EF554-1556-4FD9-9B18-694FA5A47A1A},4214.48387857943,937178.847129201
3006,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{109DF217-2B86-4460-A039-17C24F6CF83F},8392.29952599678,3958790.78220708
3007,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{B1DFB65B-9EAC-4A4C-9225-B89810AADC18},3823.36545708066,916441.361529999
3008,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{ED6AAFE0-0D57-4387-B173-0EF3CC974279},146963.993941614,208441484.848076
3009,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{03562207-30B8-43CD-909A-FF31C7215BB5},8273.21760927795,2708513.65510792
3010,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{21FE350C-4A94-4168-BFD7-880640CB69A2},1970.18221075416,229745.602373669
3011,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{4BDC59DB-B3C3-44E3-8D41-FF7FEA4023E7},10235.6713601246,5672404.97250726
3012,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{06A2E1AE-71A6-415F-BA11-4916BAFFC329},19165.1415169581,10586621.5545602
3013,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{1C4F56AD-CA29-4AC6-91C7-D66995BA2FA3},5381.27695200715,1455165.41329337
3014,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{73758811-415F-4BF0-B38F-77375B22EE46},4608.5361193352,1151765.37891495
3015,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{AF7BBD6D-CE6E-4833-A1AE-311CD036BB1C},3650.88242047439,792289.993452102
3016,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{D3D5BF7D-1C9A-44E1-871C-79BD63331AAB},4167.86134247749,982280.577570286
3017,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{C43C67C7-0D05-4EAA-93C2-6E9AA528643D},40032.4007717255,30983189.7101624
3018,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{842F1CF7-FBC5-4561-B478-3CB402EF85BD},7658.48881270721,3643663.08460401
3019,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{AA122BBA-4947-4CCE-A7D3-EAE0DD7916ED},5294.99161432666,974387.110101806
3020,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{87053B4A-C34E-4E84-908B-E9118C561ED5},3479.19742318874,799164.118941219
3021,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{372122E4-A722-47B6-AA7D-CEE5BB38ECA6},3772.29802751142,857876.777648488
3022,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{CEF441D5-D394-4840-B7D5-54B4C6845A14},4699.57608287727,994429.946916209
3023,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{72222D50-DC11-4533-80A1-99DB03A5FD33},3475.97525218118,843177.74309703
3024,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{0526A0ED-571A-4EEA-B477-570F1B865D9F},3585.22008593969,627327.601712182
3025,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{504474BE-B0AA-4ECF-9568-58EAEC59F2C3},4263.06678354393,891146.943820633
3026,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{44ED0DA0-61E9-422A-A145-C77CC39E2B66},11333.298445751,6804739.134795
3027,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{15C21F79-356E-4319-B782-1C1A2C7AF492},4940.97237450983,1488386.6294141
3028,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{DC08ACFE-11AB-4DA2-8048-200EFAB8470F},19050.6724796842,8156702.49112764
3029,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{66D35F28-55B5-4599-B51A-151C0720478C},13415.5068612109,7190802.04677596
3030,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{0F9CB9D1-E9E5-4C6D-A712-ACEF01A19D40},4150.28465757717,714946.727723799
3031,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{5FF9751D-2AA6-425F-B0DF-8DC99C4943B3},10763.906003424,6568557.20584762
3032,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{532D747D-34B5-41A3-8090-44FB242674BF},4214.49134649051,598003.398211461
3033,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{774CBEA8-A229-4CAA-9EF4-3A12B4470FB4},6429.48468874235,1931005.21148404
3034,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{B629B851-E431-4DA9-A0EA-AE215A971AF1},5034.79951236351,1544545.81221249
3035,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{AF4B3C7A-D2FC-44B7-9D1E-10187CE89396},3967.27892747316,580429.288437498
3036,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{EF715388-0C55-490D-A6B0-13A7D9893744},5579.32292300885,1332192.03614439
3037,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{C9D5A404-561F-4193-93B6-EE4A155DD37A},3808.96996099693,896244.196109618
3038,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{86952BE9-6882-4E15-9911-0E8785ABD5E1},3805.1342595523,899980.789632326
3039,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{376C3BBE-2807-410A-A661-668D24365C31},18548.0707592767,18958124.1459887
3040,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{600D1451-2EBE-44F9-847C-42DB0E3323C6},71521.8517384217,190366649.291072
3041,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{20FF89A3-9811-482E-9220-BEA7B0117782},6335.68930505264,2337153.94720787
3042,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{CD353B2B-AE39-42A8-9DCD-DF443084A6F0},5771.01758554199,2147584.90463774
3043,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{3C96270E-485F-46E7-9AF6-F5EE2CD14873},16582.8344413412,8541655.76977156
3044,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{E9521A7B-31AC-4BA0-B5F7-EBD2AEFF508C},3412.13841713097,711263.352152178
3045,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{59000A08-7483-4524-857F-1C6CB48E055B},3679.84839527347,788673.800614385
3046,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{4A53028E-2D77-4E5F-9805-0795A7088A39},6062.81247302811,2074486.75382837
3047,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{D1C6EA89-FD24-44D8-93A5-F070976AEE02},3766.61405326696,806780.575631207
3048,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{EBA1DA57-7B4A-4482-AAC9-05BB0375F55B},7201.94591001962,2581000.59794622
3049,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{EF38C59B-1BE6-4A84-AB66-989A507E4850},6142.09948013528,1745878.57729673
3050,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{51CD17C9-F18E-47D4-9A32-10B740609A20},3871.02138979188,812131.374603752
3051,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{3D9CA302-CCAF-4ADB-896A-E3643DBCE52A},3820.12604522091,760283.465302252
3052,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{12F5A44B-957A-494D-A1AD-1AFCF89D0DBD},11296.0410017991,6235208.42273282
3053,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{5F554691-E105-4417-9125-AD4131719288},5460.59790091038,1427205.95935287
3054,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{2A89CB97-9A67-4D82-9CF8-F95B8B3D4385},4319.75738517385,897501.376657443
3055,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{7A88067C-5DC7-4C66-BD4D-76E6F5558F6F},3976.73486383181,792288.586873827
3056,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{5400AF9D-CD35-4D62-BCD9-A26BF304B8A0},11697.0182575343,3664923.02379456
3057,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{BA5ABA57-5BF4-488D-BB97-0E39D5029DBC},6449.97381259393,2364568.27877413
3058,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{3052017F-9455-431E-A905-517656971733},24637.9851474589,28467661.0861836
3059,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{BBDC86C3-E092-44F6-B96D-FAE2291D3221},16908.2503705182,12152074.8780608
3060,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{6066E6B5-7A5D-4B68-B501-C6BC45183E13},4426.84326063148,1269469.97690743
3061,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{A13E340E-D50B-44B4-AA41-BC3D25347F00},10914.2148421397,4941011.61959482
3062,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{3BDF203C-4FCE-47D8-A52B-83BA04919D34},4434.71602882828,1178658.25227995
3063,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{B966B4D5-EF3C-4E5C-AFE1-688F3931A308},3837.44204672594,847007.974165672
3064,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{1262CD01-9768-460F-8159-226ADF71BCC3},5124.01671621101,1216548.02739024
3065,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{C34892A3-6166-47BC-85B6-099D22B832AC},5882.25374177084,2065087.85700768
3066,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{328E91F3-F33C-4B0F-9A42-27C00101CBF0},5694.82673926567,1354094.84481413
3067,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{EA23693A-3B43-4A7F-BB41-2331CA4C2469},36952.2934127682,45594201.5116618
3068,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{D1E36733-45F9-4654-91F3-AD0775364358},3661.31873746041,856883.248981922
3069,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{147875A8-3D01-47B1-9E75-8BAA2EF81D01},3489.45968809739,844745.609735131
3070,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{A320E590-3D82-42CF-A3A2-74A06DD16C2B},9103.85586083667,3683107.9180279
3071,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{6FD8D11B-BC05-4EE5-BEC3-2BAA236AB2F7},3593.78718768068,613867.988653013
3072,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{DA261DE5-AFF2-4DD9-AE4D-941B7BB312DF},5197.75221520697,1339391.53793681
3073,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{3E908F65-3125-4D0F-A20B-2EE40BD8E05A},14111.4933770228,9927623.57647451
3074,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{2652A2BC-145F-4621-9CCE-30E73FD9F9B5},8810.53124372956,4469543.94555028
3075,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{54D9D452-6D8C-4EFC-8D4B-DCB312D3331A},42197.3975259946,57822885.9584333
3076,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{7DCA7529-4CD8-4144-A3D8-3CC0C48214BF},15096.6234931303,6569348.45284984
3077,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{4E561033-22EC-48DA-A692-28A540F3E29A},4213.80925281336,1194809.87110874
3078,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{C1968E3F-0BF7-4C82-B009-341AA0FBAE02},4541.13448125069,1037533.35392213
3079,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{2D222699-ACDB-4718-BCE8-D26CF2608E0E},160555.161530649,763032594.891304
3080,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{22BFEACD-96A2-4886-BE35-C0F65D9769F0},13461.3720450382,10341884.1381037
3081,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{5F9C2481-6F45-459C-A42F-8C9C738E262B},3418.39040151585,811887.431035448
3082,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{48F7494C-AA29-420F-A238-37B9E8C59DDC},4503.85783477628,981451.482259832
3083,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{1BD45798-E3EF-45DE-8029-6F5A06EBC5AA},17795.4124120876,7153401.91918885
3084,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{08490965-0F8E-41F3-AECB-CD5249C6518B},15055.6497082663,13341040.4187325
3085,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{CCF38CE5-0C89-4416-BDD4-9089C50E5985},17202.5999415919,15137560.7613391
3086,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{2E48E67B-CB23-4902-99AF-C9D7AB7A7E96},56391.7263747512,146319556.110207
3087,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{A93AC47E-CCE6-405E-AC00-4DAD942673FD},4819.80608608261,930815.49189781
3088,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{CEC9FE08-59FB-4B99-9A21-9775492EDD5D},3569.36834195932,823342.513505975
3089,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{C9092D4C-5CD8-4F0E-AAF7-C8A9B77CB798},4605.56326698292,1241792.78356399
3090,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{A8D36B91-2CB7-42C4-AE6D-0691AAA472D9},1235421.92547721,15887480251.1027
3091,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{72644F73-BF17-44C7-AD7E-18DF2CDF7F63},5179.64938339595,1182393.19240223
3092,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{5D57C8C2-21D6-4CF4-8582-DD57BC6D2D5F},3614.61591393654,743670.733243639
3093,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{49665A00-A12C-4B3B-B5A1-2E4771FC05AE},5179.868800308,1723586.23275987
3094,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{F118F0F9-59FF-48F2-BC02-4427AB3CBF78},30944.5578137803,35460343.7846967
3095,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{4B668484-3CDE-4F69-A1B2-3381508DDBAA},4730.69818698185,711488.984616995
3096,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{93A52A3A-F234-48E1-A650-6498DED06317},5116.11441797498,1267589.498115
3097,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{A4181BC1-43F0-486C-A02D-9F705E766600},24487.9748480785,23952654.2869273
3098,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{08E4FCEE-51AF-4829-9131-4277C31B3695},4887.05588603016,861921.005611585
3099,3N,Northern Arctic,Northern Arctic,Plaine artique nord,,{75807C88-3A91-4EAB-91AC-80E49BD924DD},4843.20795587928,1094867.09291517
